St Kilda	1903	R2	H	Essendon	0.1 3.9 3.11 3.12	 30 	2.1 2.1 4.4 4.6	 30 	 D 	 0 	0-1-1	Junction Oval		Sat 09-May-1903 3:00 PM
St Kilda	1903	R3	A	Collingwood	1.0 1.0 2.3 5.3	 33 	4.4 11.8 13.14 16.17	 113 	 L 	 -80 	0-1-2	Victoria Park		Sat 16-May-1903 3:00 PM
St Kilda	1903	R4	A	Carlton	1.2 1.2 1.3 1.4	 10 	1.3 6.10 7.12 12.16	 88 	 L 	 -78 	0-1-3	Princes Park		Sat 23-May-1903 3:00 PM
St Kilda	1903	R5	A	Fitzroy	0.4 1.7 2.9 3.10	 28 	2.5 3.8 5.12 13.17	 95 	 L 	 -67 	0-1-4	Brunswick St		Sat 30-May-1903 3:00 PM
St Kilda	1903	R6	H	Melbourne	4.5 5.5 6.6 8.9	 57 	0.0 0.9 0.13 2.15	 27 	 W 	 30 	1-1-4	Junction Oval		Sat 06-Jun-1903 3:00 PM
St Kilda	1903	R7	A	South Melbourne	2.7 4.8 6.11 6.11	 47 	0.0 1.3 3.5 5.8	 38 	 W 	 9 	2-1-4	Lake Oval		Mon 08-Jun-1903 3:00 PM
St Kilda	1903	R8	A	Geelong	2.3 2.8 5.12 7.13	 55 	2.2 5.5 5.8 5.9	 39 	 W 	 16 	3-1-4	Corio Oval		Sat 13-Jun-1903 3:00 PM
St Kilda	1903	R9	A	Essendon	1.1 3.1 3.2 4.5	 29 	1.4 4.5 4.6 4.8	 32 	 L 	 -3 	3-1-5	East Melbourne		Sat 20-Jun-1903 3:00 PM
St Kilda	1903	R10	H	Collingwood	0.1 0.3 0.3 2.4	 16 	3.2 4.3 5.9 5.11	 41 	 L 	 -25 	3-1-6	Junction Oval		Sat 04-Jul-1903 3:00 PM
St Kilda	1903	R11	H	Carlton	2.2 3.2 4.2 4.3	 27 	3.1 4.6 6.8 8.14	 62 	 L 	 -35 	3-1-7	Junction Oval		Sat 11-Jul-1903 3:00 PM
St Kilda	1903	R12	H	Fitzroy	1.0 2.9 3.9 5.11	 41 	1.5 2.5 5.6 5.8	 38 	 W 	 3 	4-1-7	Junction Oval		Sat 18-Jul-1903 3:00 PM
St Kilda	1903	R13	A	Melbourne	5.1 5.4 9.4 9.7	 61 	1.1 3.5 3.6 4.8	 32 	 W 	 29 	5-1-7	M.C.G.		Sat 25-Jul-1903 3:00 PM
St Kilda	1903	R14	H	South Melbourne	1.2 5.6 11.8 12.9	 81 	1.1 1.4 3.4 4.8	 32 	 W 	 49 	6-1-7	Junction Oval		Sat 08-Aug-1903 3:00 PM
St Kilda	1903	R15	A	Collingwood	1.2 1.2 1.2 2.6	 18 	0.4 2.5 3.10 3.12	 30 	 L 	 -12 	6-1-8	Victoria Park		Sat 15-Aug-1903 2:30 PM
St Kilda	1903	R16	H	Melbourne	0.3 3.8 6.11 7.12	 54 	3.1 3.1 3.3 4.7	 31 	 W 	 23 	7-1-8	Junction Oval		Sat 22-Aug-1903 2:30 PM
St Kilda	1903	R17	H	Carlton	0.5 2.7 2.10 3.10	 28 	0.0 3.1 4.2 4.7	 31 	 L 	 -3 	7-1-9	Junction Oval		Sat 29-Aug-1903 2:30 PM
St Kilda	1902	R1	A	Melbourne	1.3 4.5 6.8 7.9	 51 	4.2 9.6 13.10 15.15	 105 	 L 	 -54 	0-0-1	M.C.G.		Sat 03-May-1902 3:00 PM
St Kilda	1902	R2	H	Fitzroy	3.1 4.4 4.4 5.6	 36 	7.6 9.8 13.16 14.20	 104 	 L 	 -68 	0-0-2	Junction Oval		Sat 10-May-1902 3:00 PM
St Kilda	1902	R3	H	Carlton	1.1 2.3 2.9 2.13	 25 	1.2 1.7 2.7 4.9	 33 	 L 	 -8 	0-0-3	Junction Oval		Sat 17-May-1902 3:00 PM
St Kilda	1902	R4	A	Geelong	0.1 2.1 4.2 5.3	 33 	4.3 5.4 8.8 11.11	 77 	 L 	 -44 	0-0-4	Corio Oval		Sat 24-May-1902 3:00 PM
St Kilda	1902	R5	H	Collingwood	2.4 3.4 3.4 5.5	 35 	0.0 3.5 4.7 5.12	 42 	 L 	 -7 	0-0-5	Junction Oval		Sat 31-May-1902 3:00 PM
St Kilda	1902	R6	A	South Melbourne	0.0 1.1 1.1 1.3	 9 	2.3 4.5 5.10 5.13	 43 	 L 	 -34 	0-0-6	Lake Oval		Sat 07-Jun-1902 3:00 PM
St Kilda	1902	R7	H	Essendon	4.1 4.1 6.3 6.4	 40 	1.0 7.1 7.1 10.4	 64 	 L 	 -24 	0-0-7	Junction Oval		Mon 09-Jun-1902 3:00 PM
St Kilda	1902	R8	H	Melbourne	0.1 0.2 0.3 3.6	 24 	3.3 6.5 7.6 8.7	 55 	 L 	 -31 	0-0-8	Junction Oval		Sat 14-Jun-1902 3:00 PM
St Kilda	1902	R9	A	Fitzroy	0.2 0.4 0.5 2.7	 19 	5.1 6.4 11.6 12.8	 80 	 L 	 -61 	0-0-9	Brunswick St		Sat 21-Jun-1902 3:00 PM
St Kilda	1902	R10	A	Carlton	4.0 4.0 5.1 7.7	 49 	2.5 6.9 9.10 10.12	 72 	 L 	 -23 	0-0-10	Princes Park		Sat 05-Jul-1902 3:00 PM
St Kilda	1902	R11	H	Geelong	1.1 3.4 4.5 4.9	 33 	1.1 4.1 6.3 7.7	 49 	 L 	 -16 	0-0-11	Junction Oval		Sat 12-Jul-1902 3:00 PM
St Kilda	1902	R12	A	Collingwood	0.2 1.2 1.3 1.4	 10 	5.3 9.7 12.12 19.13	 127 	 L 	 -117 	0-0-12	Victoria Park		Sat 19-Jul-1902 3:00 PM
St Kilda	1902	R13	H	South Melbourne	0.0 0.3 1.6 2.10	 22 	2.4 3.6 5.7 5.7	 37 	 L 	 -15 	0-0-13	Junction Oval		Sat 26-Jul-1902 3:00 PM
St Kilda	1902	R14	A	Essendon	1.0 2.3 3.4 3.4	 22 	3.0 9.3 9.9 12.12	 84 	 L 	 -62 	0-0-14	East Melbourne		Sat 02-Aug-1902 3:00 PM
St Kilda	1902	R15	H	Essendon	0.2 1.3 1.3 3.5	 23 	4.4 5.8 8.11 10.12	 72 	 L 	 -49 	0-0-15	Junction Oval		Sat 16-Aug-1902 2:30 PM
St Kilda	1902	R16	A	Carlton	1.2 2.5 3.6 3.6	 24 	2.1 4.3 4.7 6.11	 47 	 L 	 -23 	0-0-16	Princes Park		Sat 23-Aug-1902 2:30 PM
St Kilda	1902	R17	A	Melbourne	1.2 3.2 4.4 5.5	 35 	2.5 4.13 6.15 10.19	 79 	 L 	 -44 	0-0-17	M.C.G.		Sat 30-Aug-1902 2:30 PM
St Kilda	1901	R1	H	South Melbourne	2.0 3.2 3.2 6.5	 41 	3.3 3.5 5.12 6.13	 49 	 L 	 -8 	0-0-1	Junction Oval		Sat 04-May-1901 3:00 PM
St Kilda	1901	R2	H	Essendon	0.0 1.1 1.1 3.1	 19 	3.2 3.3 6.10 9.14	 68 	 L 	 -49 	0-0-2	Junction Oval		Thu 09-May-1901 3:00 PM
St Kilda	1901	R3	A	Melbourne	1.0 3.0 3.0 3.3	 21 	2.7 4.9 6.16 7.16	 58 	 L 	 -37 	0-0-3	M.C.G.		Sat 11-May-1901 3:00 PM
St Kilda	1901	R4	A	Fitzroy	1.1 2.3 2.5 3.5	 23 	2.4 7.6 9.12 15.16	 106 	 L 	 -83 	0-0-4	Brunswick St		Sat 18-May-1901 3:00 PM
St Kilda	1901	R5	A	Carlton	0.1 1.2 1.3 2.8	 20 	1.5 3.6 5.10 5.10	 40 	 L 	 -20 	0-0-5	Princes Park		Sat 25-May-1901 3:00 PM
St Kilda	1901	R6	H	Geelong	0.5 1.5 2.5 2.5	 17 	3.0 7.4 9.5 11.12	 78 	 L 	 -61 	0-0-6	Junction Oval		Sat 01-Jun-1901 3:00 PM
St Kilda	1901	R7	H	Collingwood	1.1 2.1 3.1 3.1	 19 	1.3 2.5 5.9 7.11	 53 	 L 	 -34 	0-0-7	Junction Oval		Mon 03-Jun-1901 3:00 PM
St Kilda	1901	R8	A	South Melbourne	0.1 1.1 1.1 1.1	 7 	0.1 0.4 3.6 7.14	 56 	 L 	 -49 	0-0-8	Lake Oval		Sat 08-Jun-1901 3:00 PM
St Kilda	1901	R9	A	Essendon	2.1 2.1 4.4 4.5	 29 	2.2 6.10 10.13 19.22	 136 	 L 	 -107 	0-0-9	East Melbourne		Sat 22-Jun-1901 3:00 PM
St Kilda	1901	R10	H	Melbourne	2.0 3.3 3.3 4.4	 28 	1.4 1.9 2.13 4.14	 38 	 L 	 -10 	0-0-10	Junction Oval		Sat 29-Jun-1901 3:00 PM
St Kilda	1901	R11	H	Fitzroy	0.4 1.6 3.7 4.10	 34 	3.0 5.4 7.6 11.7	 73 	 L 	 -39 	0-0-11	Junction Oval		Sat 06-Jul-1901 3:00 PM
St Kilda	1901	R12	H	Carlton	6.3 6.5 6.6 7.8	 50 	0.2 3.3 4.5 4.8	 32 	 W 	 18 	1-0-11	Junction Oval		Sat 13-Jul-1901 3:00 PM
St Kilda	1901	R13	A	Geelong	0.1 4.4 4.4 4.5	 29 	3.2 4.2 8.5 8.7	 55 	 L 	 -26 	1-0-12	Corio Oval		Sat 20-Jul-1901 3:00 PM
St Kilda	1901	R14	A	Collingwood	1.1 1.4 1.5 1.7	 13 	3.7 5.9 9.16 10.20	 80 	 L 	 -67 	1-0-13	Victoria Park		Sat 27-Jul-1901 3:00 PM
St Kilda	1901	R15	H	Fitzroy	0.1 1.1 4.2 4.3	 27 	4.4 9.8 11.10 14.15	 99 	 L 	 -72 	1-0-14	Junction Oval		Sat 10-Aug-1901 2:30 PM
St Kilda	1901	R16	A	Melbourne	0.2 0.2 2.2 3.4	 22 	3.1 10.1 13.4 19.10	 124 	 L 	 -102 	1-0-15	Lake Oval		Sat 17-Aug-1901 2:30 PM
St Kilda	1901	R17	A	Collingwood	0.1 0.2 2.2 2.3	 15 	3.3 8.13 13.18 20.23	 143 	 L 	 -128 	1-0-16	Victoria Park		Sat 24-Aug-1901 2:30 PM
St Kilda	1900	R1	H	Melbourne	6.2 6.2 9.7 10.8	 68 	0.2 6.8 7.11 9.13	 67 	 W 	 1 	1-0-0	Junction Oval		Sat 05-May-1900 3:00 PM
St Kilda	1900	R2	A	South Melbourne	1.2 3.4 3.4 3.7	 25 	3.4 3.7 6.17 6.21	 57 	 L 	 -32 	1-0-1	Lake Oval		Sat 12-May-1900 3:00 PM
St Kilda	1900	R4	H	Carlton	1.0 2.2 2.3 2.6	 18 	0.2 1.4 2.9 3.9	 27 	 L 	 -9 	1-0-2	Junction Oval		Thu 24-May-1900 3:00 PM
St Kilda	1900	R5	A	Collingwood	0.1 2.2 2.3 2.7	 19 	3.2 5.3 7.8 9.11	 65 	 L 	 -46 	1-0-3	Victoria Park		Sat 26-May-1900 3:00 PM
St Kilda	1900	R6	H	Essendon	1.1 2.3 2.4 2.6	 18 	2.4 2.6 2.8 3.11	 29 	 L 	 -11 	1-0-4	Junction Oval		Sat 02-Jun-1900 3:00 PM
St Kilda	1900	R7	A	Fitzroy	1.3 1.3 2.4 2.5	 17 	1.3 8.12 10.13 16.20	 116 	 L 	 -99 	1-0-5	Brunswick St		Sat 09-Jun-1900 3:00 PM
St Kilda	1900	R8	A	Melbourne	1.0 2.0 2.2 4.5	 29 	2.4 6.10 10.18 15.18	 108 	 L 	 -79 	1-0-6	M.C.G.		Sat 23-Jun-1900 3:00 PM
St Kilda	1900	R9	H	South Melbourne	1.1 1.2 1.5 1.5	 11 	1.5 3.12 4.16 5.22	 52 	 L 	 -41 	1-0-7	Junction Oval		Sat 30-Jun-1900 3:00 PM
St Kilda	1900	R10	A	Geelong	1.2 1.3 3.4 4.4	 28 	1.2 3.5 6.6 13.8	 86 	 L 	 -58 	1-0-8	Corio Oval		Sat 07-Jul-1900 3:00 PM
St Kilda	1900	R11	A	Carlton	1.2 2.2 2.3 4.4	 28 	2.1 3.2 5.5 7.7	 49 	 L 	 -21 	1-0-9	Princes Park		Sat 14-Jul-1900 3:00 PM
St Kilda	1900	R12	H	Collingwood	0.1 3.3 3.3 3.5	 23 	1.7 3.8 5.10 6.12	 48 	 L 	 -25 	1-0-10	Junction Oval		Sat 28-Jul-1900 3:00 PM
St Kilda	1900	R13	A	Essendon	0.1 1.4 1.7 3.7	 25 	6.2 8.6 10.10 17.15	 117 	 L 	 -92 	1-0-11	East Melbourne		Sat 04-Aug-1900 3:00 PM
St Kilda	1900	R14	H	Fitzroy	3.5 3.5 7.7 7.7	 49 	0.5 4.15 7.18 10.22	 82 	 L 	 -33 	1-0-12	Junction Oval		Sat 11-Aug-1900 3:00 PM
St Kilda	1900	R3	H	Geelong	1.1 2.2 2.2 2.6	 18 	1.2 5.7 5.12 7.16	 58 	 L 	 -40 	1-0-13	Junction Oval		Sat 18-Aug-1900 3:00 PM
St Kilda	1900	R15	A	Collingwood	0.2 0.4 0.7 0.9	 9 	2.3 2.7 4.13 8.20	 68 	 L 	 -59 	1-0-14	Victoria Park		Sat 25-Aug-1900 2:30 PM
St Kilda	1900	R16	H	Melbourne	0.0 0.0 0.0 2.3	 15 	2.7 4.10 11.14 12.14	 86 	 L 	 -71 	1-0-15	Junction Oval		Sat 01-Sep-1900 2:30 PM
St Kilda	1900	R17	H	Geelong	1.4 1.8 3.9 5.9	 39 	1.4 4.6 5.8 7.15	 57 	 L 	 -18 	1-0-16	Junction Oval		Sat 08-Sep-1900 2:30 PM
St Kilda	1899	R1	A	Melbourne	2.4 2.4 2.5 3.5	 23 	1.1 9.9 12.13 16.20	 116 	 L 	 -93 	0-0-1	M.C.G.		Sat 13-May-1899 3:00 PM
St Kilda	1899	R2	H	Essendon	1.1 1.1 2.2 3.2	 20 	1.0 4.9 5.14 8.18	 66 	 L 	 -46 	0-0-2	Junction Oval		Sat 20-May-1899 3:00 PM
St Kilda	1899	R3	A	Collingwood	1.0 1.2 2.4 2.6	 18 	6.3 8.6 11.8 13.9	 87 	 L 	 -69 	0-0-3	Victoria Park		Wed 24-May-1899 11:00 AM
St Kilda	1899	R4	A	Fitzroy	3.0 4.2 4.2 5.3	 33 	2.5 3.7 6.12 7.14	 56 	 L 	 -23 	0-0-4	Brunswick St		Sat 27-May-1899 3:00 PM
St Kilda	1899	R5	H	South Melbourne	1.3 2.8 3.8 4.9	 33 	5.2 7.3 8.6 10.10	 70 	 L 	 -37 	0-0-5	Junction Oval		Sat 03-Jun-1899 3:00 PM
St Kilda	1899	R6	H	Carlton	3.4 4.4 4.4 4.5	 29 	0.0 0.7 1.7 4.7	 31 	 L 	 -2 	0-0-6	Junction Oval		Sat 10-Jun-1899 3:00 PM
St Kilda	1899	R7	H	Geelong	1.2 2.6 3.8 3.13	 31 	6.1 7.2 12.4 12.6	 78 	 L 	 -47 	0-0-7	Junction Oval		Sat 17-Jun-1899 3:00 PM
St Kilda	1899	R8	H	Melbourne	2.3 2.4 2.7 2.8	 20 	2.1 2.3 3.6 5.7	 37 	 L 	 -17 	0-0-8	Junction Oval		Sat 24-Jun-1899 3:00 PM
St Kilda	1899	R9	A	Essendon	1.0 1.0 1.0 1.0	 6 	4.6 5.10 10.16 11.19	 85 	 L 	 -79 	0-0-9	East Melbourne		Sat 08-Jul-1899 3:00 PM
St Kilda	1899	R10	H	Collingwood	0.0 0.3 1.4 1.5	 11 	4.1 6.4 8.9 13.16	 94 	 L 	 -83 	0-0-10	Junction Oval		Sat 15-Jul-1899 3:00 PM
St Kilda	1899	R11	H	Fitzroy	2.1 3.3 3.4 4.6	 30 	3.4 6.5 8.11 12.12	 84 	 L 	 -54 	0-0-11	Junction Oval		Sat 22-Jul-1899 3:00 PM
St Kilda	1899	R12	A	South Melbourne	1.1 1.1 2.4 3.6	 24 	0.2 2.5 5.6 8.9	 57 	 L 	 -33 	0-0-12	Lake Oval		Sat 29-Jul-1899 3:00 PM
St Kilda	1899	R13	A	Carlton	0.0 0.1 1.1 1.2	 8 	1.4 2.8 5.10 6.11	 47 	 L 	 -39 	0-0-13	Princes Park		Sat 05-Aug-1899 3:00 PM
St Kilda	1899	R14	A	Geelong	0.1 0.1 0.1 0.2	 2 	2.4 8.10 12.16 16.23	 119 	 L 	 -117 	0-0-14	Corio Oval		Sat 12-Aug-1899 3:00 PM
St Kilda	1899	R15	A	Essendon	0.0 1.1 2.3 3.4	 22 	2.9 7.15 13.22 16.24	 120 	 L 	 -98 	0-0-15	East Melbourne		Sat 26-Aug-1899 2:30 PM
St Kilda	1899	R16	H	South Melbourne	0.2 0.2 1.5 1.6	 12 	2.2 8.5 9.6 12.10	 82 	 L 	 -70 	0-0-16	Junction Oval		Sat 02-Sep-1899 2:30 PM
St Kilda	1899	R17	A	Geelong	0.1 0.1 0.1 0.1	 1 	4.7 13.13 18.21 23.24	 162 	 L 	 -161 	0-0-17	Corio Oval		Sat 09-Sep-1899 2:30 PM
St Kilda	1898	R1	H	Melbourne	0.0 1.1 1.3 2.4	 16 	4.6 6.9 10.12 13.14	 92 	 L 	 -76 	0-0-1	Junction Oval		Sat 14-May-1898 3:00 PM
St Kilda	1898	R2	A	Geelong	0.1 2.2 2.3 2.5	 17 	4.8 5.11 8.15 11.19	 85 	 L 	 -68 	0-0-2	Corio Oval		Sat 21-May-1898 3:00 PM
St Kilda	1898	R3	H	Fitzroy	0.1 0.1 2.4 2.4	 16 	1.1 4.3 4.6 7.11	 53 	 L 	 -37 	0-0-3	Junction Oval		Tue 24-May-1898 3:00 PM
St Kilda	1898	R4	A	Essendon	1.1 3.7 4.7 5.7	 37 	5.4 7.10 11.12 16.16	 112 	 L 	 -75 	0-0-4	East Melbourne		Sat 28-May-1898 3:00 PM
St Kilda	1898	R5	H	South Melbourne	0.2 0.2 1.3 3.3	 21 	1.3 4.10 5.16 7.20	 62 	 L 	 -41 	0-0-5	Junction Oval		Sat 04-Jun-1898 3:00 PM
St Kilda	1898	R6	H	Collingwood	1.1 2.2 2.2 5.4	 34 	4.0 5.1 8.4 10.8	 68 	 L 	 -34 	0-0-6	Junction Oval		Sat 11-Jun-1898 3:00 PM
St Kilda	1898	R7	A	Carlton	1.0 3.2 3.3 5.3	 33 	3.5 4.7 5.12 5.13	 43 	 L 	 -10 	0-0-7	Princes Park		Sat 18-Jun-1898 3:00 PM
St Kilda	1898	R8	A	Melbourne	1.0 2.2 2.2 3.3	 21 	2.8 2.11 3.15 5.15	 45 	 L 	 -24 	0-0-8	M.C.G.		Sat 25-Jun-1898 3:00 PM
St Kilda	1898	R9	H	Geelong	2.1 3.4 3.5 3.7	 25 	4.6 7.9 9.13 13.15	 93 	 L 	 -68 	0-0-9	Junction Oval		Sat 09-Jul-1898 3:00 PM
St Kilda	1898	R10	A	Fitzroy	0.0 0.1 2.1 3.1	 19 	4.4 7.5 9.8 9.13	 67 	 L 	 -48 	0-0-10	Brunswick St		Sat 16-Jul-1898 3:00 PM
St Kilda	1898	R11	H	Essendon	0.1 0.5 0.7 1.9	 15 	4.0 7.2 8.6 10.11	 71 	 L 	 -56 	0-0-11	Junction Oval		Sat 23-Jul-1898 3:00 PM
St Kilda	1898	R12	A	South Melbourne	1.1 1.2 3.6 3.6	 24 	1.6 4.9 6.9 12.15	 87 	 L 	 -63 	0-0-12	Lake Oval		Sat 30-Jul-1898 3:00 PM
St Kilda	1898	R13	A	Collingwood	0.0 1.0 1.0 1.0	 6 	1.4 2.4 5.12 8.17	 65 	 L 	 -59 	0-0-13	Victoria Park		Sat 13-Aug-1898 3:00 PM
St Kilda	1898	R14	H	Carlton	4.1 5.5 5.5 8.7	 55 	2.3 3.4 8.8 10.9	 69 	 L 	 -14 	0-0-14	Junction Oval		Sat 20-Aug-1898 3:00 PM
St Kilda	1898	R15	H	Collingwood	2.2 2.2 2.3 4.3	 27 	3.1 6.13 8.17 14.19	 103 	 L 	 -76 	0-0-15	Junction Oval		Sat 27-Aug-1898 2:30 PM
St Kilda	1898	R16	H	Melbourne	0.0 1.2 1.2 2.5	 17 	2.4 2.6 4.8 5.8	 38 	 L 	 -21 	0-0-16	Junction Oval		Sat 03-Sep-1898 2:30 PM
St Kilda	1898	R17	A	Geelong	0.0 0.1 2.2 4.3	 27 	6.4 8.9 13.14 14.18	 102 	 L 	 -75 	0-0-17	Corio Oval		Sat 10-Sep-1898 2:30 PM
St Kilda	1897	R1	A	Collingwood	1.0 2.2 2.4 2.4	 16 	1.1 4.3 4.9 5.11	 41 	 L 	 -25 	0-0-1	Victoria Park		Sat 08-May-1897 3:00 PM
St Kilda	1897	R2	H	Fitzroy	1.1 2.4 2.4 3.8	 26 	3.0 5.2 8.4 10.6	 66 	 L 	 -40 	0-0-2	Junction Oval		Sat 15-May-1897 3:00 PM
St Kilda	1897	R3	A	South Melbourne	0.1 0.1 0.1 0.2	 2 	2.4 5.8 6.9 8.11	 59 	 L 	 -57 	0-0-3	Lake Oval		Mon 24-May-1897 3:00 PM
St Kilda	1897	R4	A	Melbourne	2.0 3.1 5.2 7.4	 46 	2.3 6.6 7.7 11.10	 76 	 L 	 -30 	0-0-4	M.C.G.		Sat 29-May-1897 3:00 PM
St Kilda	1897	R5	H	Essendon	1.3 2.4 3.7 3.8	 26 	2.1 4.7 6.7 9.9	 63 	 L 	 -37 	0-0-5	Junction Oval		Sat 05-Jun-1897 3:00 PM
St Kilda	1897	R6	H	Carlton	1.0 1.4 3.6 3.6	 24 	1.1 3.4 4.5 5.5	 35 	 L 	 -11 	0-0-6	Junction Oval		Sat 19-Jun-1897 3:00 PM
St Kilda	1897	R7	H	Geelong	1.3 3.3 3.4 4.7	 31 	4.5 8.8 12.14 16.18	 114 	 L 	 -83 	0-0-7	Junction Oval		Tue 22-Jun-1897 3:00 PM
St Kilda	1897	R8	H	Collingwood	0.3 2.5 4.5 4.5	 29 	1.3 3.5 4.8 7.11	 53 	 L 	 -24 	0-0-8	Junction Oval		Sat 26-Jun-1897 3:00 PM
St Kilda	1897	R9	A	Fitzroy	1.2 1.2 2.4 2.6	 18 	1.8 4.14 8.17 9.21	 75 	 L 	 -57 	0-0-9	Brunswick St		Sat 03-Jul-1897 3:00 PM
St Kilda	1897	R10	H	South Melbourne	0.1 0.2 0.2 0.3	 3 	2.4 6.7 6.14 8.16	 64 	 L 	 -61 	0-0-10	Junction Oval		Sat 10-Jul-1897 3:00 PM
St Kilda	1897	R11	H	Melbourne	0.2 0.5 1.7 1.7	 13 	2.3 3.5 7.11 10.11	 71 	 L 	 -58 	0-0-11	Junction Oval		Sat 17-Jul-1897 3:00 PM
St Kilda	1897	R12	A	Essendon	0.0 0.2 0.2 0.3	 3 	3.6 7.8 9.11 13.16	 94 	 L 	 -91 	0-0-12	East Melbourne		Sat 24-Jul-1897 3:00 PM
St Kilda	1897	R13	A	Carlton	1.2 1.4 2.5 3.7	 25 	1.3 4.7 6.9 8.11	 59 	 L 	 -34 	0-0-13	Princes Park		Sat 31-Jul-1897 3:00 PM
St Kilda	1897	R14	A	Geelong	1.0 2.0 3.0 3.0	 18 	4.4 5.4 10.8 14.12	 96 	 L 	 -78 	0-0-14	Corio Oval		Sat 07-Aug-1897 3:00 PM
Fitzroy	1996	R1	H	Hawthorn	6.2 9.3 9.5 11.5	 71 	2.3 5.4 8.8 13.14	 92 	 L 	 -21 	0-0-1	Western Oval	10239	Sat 30-Mar-1996 2:10 PM
Fitzroy	1996	R2	H	Adelaide	1.3 3.3 9.8 15.11	 101 	0.1 7.2 15.4 21.7	 133 	 L 	 -32 	0-0-2	Western Oval	8685	Sat 06-Apr-1996 2:10 PM
Fitzroy	1996	R3	A	Footscray	2.0 8.3 8.4 10.10	 70 	6.8 10.10 12.16 17.19	 121 	 L 	 -51 	0-0-3	Western Oval	14345	Sat 13-Apr-1996 2:10 PM
Fitzroy	1996	R4	A	St Kilda	3.2 6.4 8.7 11.9	 75 	6.2 14.5 21.14 24.16	 160 	 L 	 -85 	0-0-4	Waverley Park	17625	Sat 20-Apr-1996 2:10 PM
Fitzroy	1996	R5	A	Brisbane Bears	2.5 4.9 6.12 6.13	 49 	4.2 12.7 17.9 24.14	 158 	 L 	 -109 	0-0-5	Gabba	14495	Sun 28-Apr-1996 2:10 PM
Fitzroy	1996	R6	H	Richmond	1.2 6.5 7.5 9.8	 62 	5.4 9.7 14.13 23.16	 154 	 L 	 -92 	0-0-6	Western Oval	13497	Sat 04-May-1996 2:10 PM
Fitzroy	1996	R7	A	Carlton	1.3 2.4 5.9 8.14	 62 	3.6 8.11 12.13 18.17	 125 	 L 	 -63 	0-0-7	Princes Park	16176	Sat 11-May-1996 2:10 PM
Fitzroy	1996	R8	H	Fremantle	5.3 8.3 13.7 16.11	 107 	2.1 3.5 4.10 10.16	 76 	 W 	 31 	1-0-7	Western Oval	5083	Sat 18-May-1996 2:10 PM
Fitzroy	1996	R9	A	North Melbourne	3.5 4.8 7.10 9.11	 65 	8.4 12.9 19.16 25.20	 170 	 L 	 -105 	1-0-8	M.C.G.	19964	Fri 24-May-1996 8:10 PM
Fitzroy	1996	R10	H	Sydney	2.0 6.3 7.4 10.7	 67 	5.2 8.5 14.9 21.11	 137 	 L 	 -70 	1-0-9	Western Oval	9701	Sat 08-Jun-1996 2:10 PM
Fitzroy	1996	R11	H	Melbourne	3.1 5.4 6.5 8.8	 56 	3.1 8.4 13.9 18.11	 119 	 L 	 -63 	1-0-10	Western Oval	10836	Sun 16-Jun-1996 2:10 PM
Fitzroy	1996	R12	A	Hawthorn	2.4 5.6 9.8 12.11	 83 	6.2 11.7 16.10 17.12	 114 	 L 	 -31 	1-0-11	Waverley Park	16217	Sat 22-Jun-1996 2:10 PM
Fitzroy	1996	R13	H	Geelong	1.1 6.1 6.2 6.3	 39 	7.8 14.10 20.15 25.16	 166 	 L 	 -127 	1-0-12	Western Oval	10504	Sat 29-Jun-1996 2:10 PM
Fitzroy	1996	R14	H	Essendon	3.4 4.6 5.10 7.10	 52 	4.5 7.8 12.9 17.16	 118 	 L 	 -66 	1-0-13	Princes Park	12748	Sat 06-Jul-1996 2:10 PM
Fitzroy	1996	R15	A	West Coast	1.1 3.5 6.7 9.9	 63 	6.3 10.4 15.7 20.11	 131 	 L 	 -68 	1-0-14	W.A.C.A.	22044	Fri 12-Jul-1996 8:40 PM
Fitzroy	1996	R16	A	Collingwood	2.7 5.9 7.12 10.16	 76 	4.3 7.4 14.8 17.14	 116 	 L 	 -40 	1-0-15	Victoria Park	23567	Sun 21-Jul-1996 2:10 PM
Fitzroy	1996	R17	A	Adelaide	1.4 1.5 3.11 9.13	 67 	5.1 19.3 23.6 26.10	 166 	 L 	 -99 	1-0-16	Football Park	31880	Sun 28-Jul-1996 1:10 PM
Fitzroy	1996	R18	H	Footscray	0.3 1.5 3.9 6.9	 45 	2.6 5.7 7.8 8.12	 60 	 L 	 -15 	1-0-17	Western Oval	8757	Sun 04-Aug-1996 2:10 PM
Fitzroy	1996	R19	H	St Kilda	1.2 2.3 5.4 5.5	 35 	3.1 5.4 11.7 13.10	 88 	 L 	 -53 	1-0-18	Western Oval	7781	Sat 10-Aug-1996 2:10 PM
Fitzroy	1996	R20	H	Brisbane Bears	4.3 8.5 10.11 14.16	 100 	5.4 13.8 23.10 29.13	 187 	 L 	 -87 	1-0-19	Princes Park	6469	Sat 17-Aug-1996 2:10 PM
Fitzroy	1996	R21	A	Richmond	1.2 3.3 4.5 5.6	 36 	4.9 10.10 17.12 28.19	 187 	 L 	 -151 	1-0-20	M.C.G.	48884	Sun 25-Aug-1996 2:10 PM
Fitzroy	1996	R22	A	Fremantle	1.6 3.9 5.10 10.11	 71 	4.6 11.7 20.8 24.13	 157 	 L 	 -86 	1-0-21	Subiaco	22574	Sun 01-Sep-1996 4:10 PM
